adm_cd2,indsLclsCd,indsLclsNm,store_count,avg_nearest_subway_dist_m,ratio_subway_zone,avg_parking_capacity_300m,avg_competitor_lcls_300m,avg_competitor_mcls_300m,adm_nm,signgu_cd,signgu_nm,area_km2,pop_total,pop_density,sex_ratio,ratio_2030,ratio_4050,ratio_60plus,total_stores,dong_station_count,dong_daily_ridership,dong_parking_lot_count,dong_total_parking_capacity,store_share_in_dong,store_share_in_city,location_quotient,store_density_km2,stores_per_1000_pop
2723071500,I1,숙박,5,2101.1,0.0,380.8,4.0,4.0,대구광역시 북구 관문동,27230,북구,14.8231,31975,2157.1,97.98,0.1976,0.3483,0.2723,809,3,7033.3,64,2576,0.0062,0.0043,0.63,0.34,0.16
2723071500,I2,음식,260,1641.1,0.3692,231.0,52.3,15.9,대구광역시 북구 관문동,27230,북구,14.8231,31975,2157.1,97.98,0.1976,0.3483,0.2723,809,3,7033.3,64,2576,0.3214,0.0068,1.002,17.54,8.13
2723071500,L1,부동산,30,1658.2,0.3333,190.1,3.4,3.4,대구광역시 북구 관문동,27230,북구,14.8231,31975,2157.1,97.98,0.1976,0.3483,0.2723,809,3,7033.3,64,2576,0.0371,0.0072,1.054,2.02,0.94
2723071500,M1,과학·기술,49,1867.8,0.2245,170.6,7.9,1.5,대구광역시 북구 관문동,27230,북구,14.8231,31975,2157.1,97.98,0.1976,0.3483,0.2723,809,3,7033.3,64,2576,0.0606,0.0048,0.705,3.31,1.53
2723071500,N1,시설관리·임대,25,1434.3,0.32,178.4,3.2,0.7,대구광역시 북구 관문동,27230,북구,14.8231,31975,2157.1,97.98,0.1976,0.3483,0.2723,809,3,7033.3,64,2576,0.0309,0.0057,0.841,1.69,0.78
2723071500,P1,교육,69,2200.7,0.2319,193.2,17.7,8.1,대구광역시 북구 관문동,27230,북구,14.8231,31975,2157.1,97.98,0.1976,0.3483,0.2723,809,3,7033.3,64,2576,0.0853,0.0099,1.442,4.65,2.16
2723071500,Q1,보건의료,2,2933.0,0.0,318.0,1.0,1.0,대구광역시 북구 관문동,27230,북구,14.8231,31975,2157.1,97.98,0.1976,0.3483,0.2723,809,3,7033.3,64,2576,0.0025,0.0013,0.191,0.13,0.06
2723071500,R1,예술·스포츠,35,1579.6,0.4286,223.8,6.1,3.1,대구광역시 북구 관문동,27230,북구,14.8231,31975,2157.1,97.98,0.1976,0.3483,0.2723,809,3,7033.3,64,2576,0.0433,0.0069,1.003,2.36,1.09
2723071500,S2,수리·개인,119,1391.7,0.4874,202.5,17.8,9.6,대구광역시 북구 관문동,27230,북구,14.8231,31975,2157.1,97.98,0.1976,0.3483,0.2723,809,3,7033.3,64,2576,0.1471,0.0073,1.063,8.03,3.72
2723072500,G2,소매,177,624.3,0.3164,344.4,59.6,9.8,대구광역시 북구 태전1동,27230,북구,2.5135,21074,8384.3,99.07,0.2694,0.295,0.3275,814,1,3814.3,23,1588,0.2174,0.0058,0.843,70.42,8.4
2723072500,I1,숙박,6,767.2,0.0,459.8,2.8,2.8,대구광역시 북구 태전1동,27230,북구,2.5135,21074,8384.3,99.07,0.2694,0.295,0.3275,814,1,3814.3,23,1588,0.0074,0.0052,0.751,2.39,0.28
2723072500,I2,음식,286,626.8,0.2413,359.2,106.8,28.4,대구광역시 북구 태전1동,27230,북구,2.5135,21074,8384.3,99.07,0.2694,0.295,0.3275,814,1,3814.3,23,1588,0.3514,0.0075,1.095,113.79,13.57
2723072500,L1,부동산,33,685.7,0.2424,254.8,8.8,8.8,대구광역시 북구 태전1동,27230,북구,2.5135,21074,8384.3,99.07,0.2694,0.295,0.3275,814,1,3814.3,23,1588,0.0405,0.0079,1.152,13.13,1.57
2723072500,M1,과학·기술,42,612.9,0.3571,275.3,10.9,2.7,대구광역시 북구 태전1동,27230,북구,2.5135,21074,8384.3,99.07,0.2694,0.295,0.3275,814,1,3814.3,23,1588,0.0516,0.0041,0.6,16.71,1.99
2723072500,N1,시설관리·임대,26,618.8,0.3846,341.8,5.4,1.2,대구광역시 북구 태전1동,27230,북구,2.5135,21074,8384.3,99.07,0.2694,0.295,0.3275,814,1,3814.3,23,1588,0.0319,0.006,0.869,10.34,1.23
2723072500,P1,교육,18,696.5,0.2778,367.4,5.2,3.6,대구광역시 북구 태전1동,27230,북구,2.5135,21074,8384.3,99.07,0.2694,0.295,0.3275,814,1,3814.3,23,1588,0.0221,0.0026,0.374,7.16,0.85
2723072500,Q1,보건의료,8,742.7,0.125,945.2,7.9,6.5,대구광역시 북구 태전1동,27230,북구,2.5135,21074,8384.3,99.07,0.2694,0.295,0.3275,814,1,3814.3,23,1588,0.0098,0.0052,0.76,3.18,0.38
2723072500,R1,예술·스포츠,50,605.9,0.24,260.6,21.4,12.6,대구광역시 북구 태전1동,27230,북구,2.5135,21074,8384.3,99.07,0.2694,0.295,0.3275,814,1,3814.3,23,1588,0.0614,0.0098,1.424,19.89,2.37
2723072500,S2,수리·개인,168,640.7,0.3393,262.5,44.4,18.9,대구광역시 북구 태전1동,27230,북구,2.5135,21074,8384.3,99.07,0.2694,0.295,0.3275,814,1,3814.3,23,1588,0.2064,0.0103,1.491,66.84,7.97
2723073500,G2,소매,265,438.3,0.7094,481.8,72.8,11.2,대구광역시 북구 태전2동,27230,북구,2.0691,21610,10444.2,94.02,0.227,0.3117,0.3363,961,1,3795.2,51,2036,0.2758,0.0087,1.07,128.08,12.26
2723073500,I1,숙박,6,382.7,1.0,596.0,2.3,2.3,대구광역시 북구 태전2동,27230,북구,2.0691,21610,10444.2,94.02,0.227,0.3117,0.3363,961,1,3795.2,51,2036,0.0062,0.0052,0.636,2.9,0.28
2723073500,I2,음식,294,392.6,0.8537,439.1,84.0,25.2,대구광역시 북구 태전2동,27230,북구,2.0691,21610,10444.2,94.02,0.227,0.3117,0.3363,961,1,3795.2,51,2036,0.3059,0.0077,0.953,142.09,13.6
2723073500,L1,부동산,31,384.8,0.871,450.3,8.2,8.2,대구광역시 북구 태전2동,27230,북구,2.0691,21610,10444.2,94.02,0.227,0.3117,0.3363,961,1,3795.2,51,2036,0.0323,0.0074,0.916,14.98,1.43
2723073500,M1,과학·기술,62,424.6,0.8065,433.9,13.0,2.0,대구광역시 북구 태전2동,27230,북구,2.0691,21610,10444.2,94.02,0.227,0.3117,0.3363,961,1,3795.2,51,2036,0.0645,0.0061,0.751,29.96,2.87
2723073500,N1,시설관리·임대,33,426.0,0.6667,464.8,6.7,1.2,대구광역시 북구 태전2동,27230,북구,2.0691,21610,10444.2,94.02,0.227,0.3117,0.3363,961,1,3795.2,51,2036,0.0343,0.0076,0.934,15.95,1.53
2723073500,P1,교육,49,393.8,0.7959,495.2,9.3,5.7,대구광역시 북구 태전2동,27230,북구,2.0691,21610,10444.2,94.02,0.227,0.3117,0.3363,961,1,3795.2,51,2036,0.051,0.007,0.862,23.68,2.27
2723073500,Q1,보건의료,9,535.9,0.4444,867.6,6.1,4.3,대구광역시 북구 태전2동,27230,북구,2.0691,21610,10444.2,94.02,0.227,0.3117,0.3363,961,1,3795.2,51,2036,0.0094,0.0059,0.724,4.35,0.42
2723073500,R1,예술·스포츠,46,401.9,0.7609,552.6,13.1,5.9,대구광역시 북구 태전2동,27230,북구,2.0691,21610,10444.2,94.02,0.227,0.3117,0.3363,961,1,3795.2,51,2036,0.0479,0.009,1.11,22.23,2.13
2723073500,S2,수리·개인,166,410.3,0.7771,467.4,39.2,15.3,대구광역시 북구 태전2동,27230,북구,2.0691,21610,10444.2,94.02,0.227,0.3117,0.3363,961,1,3795.2,51,2036,0.1727,0.0101,1.248,80.23,7.68
2723074500,G2,소매,217,382.9,0.6866,372.3,46.4,8.3,대구광역시 북구 구암동,27230,북구,4.1947,30230,7206.7,94.31,0.215,0.3631,0.269,1035,3,15065.5,41,2117,0.2097,0.0071,0.813,51.73,7.18
2723074500,I2,음식,390,351.4,0.7333,356.5,83.9,26.4,대구광역시 북구 구암동,27230,북구,4.1947,30230,7206.7,94.31,0.215,0.3631,0.269,1035,3,15065.5,41,2117,0.3768,0.0103,1.174,92.97,12.9
2723074500,L1,부동산,39,284.0,0.9487,533.1,7.4,7.4,대구광역시 북구 구암동,27230,북구,4.1947,30230,7206.7,94.31,0.215,0.3631,0.269,1035,3,15065.5,41,2117,0.0377,0.0094,1.071,9.3,1.29
2723074500,M1,과학·기술,62,304.3,0.8387,316.8,11.5,1.9,대구광역시 북구 구암동,27230,북구,4.1947,30230,7206.7,94.31,0.215,0.3631,0.269,1035,3,15065.5,41,2117,0.0599,0.0061,0.697,14.78,2.05
2723074500,N1,시설관리·임대,36,288.4,0.8611,186.7,8.0,2.1,대구광역시 북구 구암동,27230,북구,4.1947,30230,7206.7,94.31,0.215,0.3631,0.269,1035,3,15065.5,41,2117,0.0348,0.0083,0.946,8.58,1.19
2723074500,P1,교육,54,376.0,0.6852,707.0,29.3,14.5,대구광역시 북구 구암동,27230,북구,4.1947,30230,7206.7,94.31,0.215,0.3631,0.269,1035,3,15065.5,41,2117,0.0522,0.0077,0.882,12.87,1.79
2723074500,Q1,보건의료,10,291.9,0.9,1375.7,21.8,17.2,대구광역시 북구 구암동,27230,북구,4.1947,30230,7206.7,94.31,0.215,0.3631,0.269,1035,3,15065.5,41,2117,0.0097,0.0065,0.747,2.38,0.33
2723074500,R1,예술·스포츠,53,419.7,0.6038,663.4,23.4,8.9,대구광역시 북구 구암동,27230,북구,4.1947,30230,7206.7,94.31,0.215,0.3631,0.269,1035,3,15065.5,41,2117,0.0512,0.0104,1.187,12.63,1.75
2723074500,S2,수리·개인,174,319.0,0.7931,366.8,35.6,14.4,대구광역시 북구 구암동,27230,북구,4.1947,30230,7206.7,94.31,0.215,0.3631,0.269,1035,3,15065.5,41,2117,0.1681,0.0106,1.215,41.48,5.76
2723075000,G2,소매,146,1481.8,0.0,343.0,51.9,6.0,대구광역시 북구 관음동,27230,북구,3.0672,13689,4463.0,100.81,0.1969,0.3124,0.3931,584,0,0.0,23,1198,0.25,0.0048,0.97,47.6,10.67
2723075000,I1,숙박,6,1157.9,0.0,1498.2,4.2,4.2,대구광역시 북구 관음동,27230,북구,3.0672,13689,4463.0,100.81,0.1969,0.3124,0.3931,584,0,0.0,23,1198,0.0103,0.0052,1.047,1.96,0.44
2723075000,I2,음식,181,1429.6,0.0,457.0,71.3,22.6,대구광역시 북구 관음동,27230,북구,3.0672,13689,4463.0,100.81,0.1969,0.3124,0.3931,584,0,0.0,23,1198,0.3099,0.0048,0.966,59.01,13.22
2723075000,L1,부동산,13,1535.3,0.0,203.5,2.8,2.8,대구광역시 북구 관음동,27230,북구,3.0672,13689,4463.0,100.81,0.1969,0.3124,0.3931,584,0,0.0,23,1198,0.0223,0.0031,0.632,4.24,0.95
2723075000,M1,과학·기술,31,1535.0,0.0,287.9,8.8,1.5,대구광역시 북구 관음동,27230,북구,3.0672,13689,4463.0,100.81,0.1969,0.3124,0.3931,584,0,0.0,23,1198,0.0531,0.003,0.618,10.11,2.26
2723075000,N1,시설관리·임대,23,1595.1,0.0,180.0,6.6,2.0,대구광역시 북구 관음동,27230,북구,3.0672,13689,4463.0,100.81,0.1969,0.3124,0.3931,584,0,0.0,23,1198,0.0394,0.0053,1.072,7.5,1.68
2723075000,P1,교육,25,1371.8,0.0,482.3,6.6,4.6,대구광역시 북구 관음동,27230,북구,3.0672,13689,4463.0,100.81,0.1969,0.3124,0.3931,584,0,0.0,23,1198,0.0428,0.0036,0.724,8.15,1.83
2723075000,Q1,보건의료,5,1288.3,0.0,706.4,4.4,3.4,대구광역시 북구 관음동,27230,북구,3.0672,13689,4463.0,100.81,0.1969,0.3124,0.3931,584,0,0.0,23,1198,0.0086,0.0033,0.662,1.63,0.37
2723075000,R1,예술·스포츠,31,1343.7,0.0,572.4,9.9,4.3,대구광역시 북구 관음동,27230,북구,3.0672,13689,4463.0,100.81,0.1969,0.3124,0.3931,584,0,0.0,23,1198,0.0531,0.0061,1.231,10.11,2.26
2723075000,S2,수리·개인,123,1537.3,0.0,225.9,44.6,18.4,대구광역시 북구 관음동,27230,북구,3.0672,13689,4463.0,100.81,0.1969,0.3124,0.3931,584,0,0.0,23,1198,0.2106,0.0075,1.522,40.1,8.99
2723077000,G2,소매,279,975.9,0.0,820.8,84.6,21.9,대구광역시 북구 읍내동,27230,북구,5.6904,24576,4318.9,98.4,0.2349,0.3115,0.3297,991,0,0.0,37,1572,0.2815,0.0091,1.092,49.03,11.35
2723077000,I2,음식,322,963.0,0.0,592.2,76.8,23.2,대구광역시 북구 읍내동,27230,북구,5.6904,24576,4318.9,98.4,0.2349,0.3115,0.3297,991,0,0.0,37,1572,0.3249,0.0085,1.013,56.59,13.1
2723077000,L1,부동산,38,975.6,0.0,341.3,8.2,8.2,대구광역시 북구 읍내동,27230,북구,5.6904,24576,4318.9,98.4,0.2349,0.3115,0.3297,991,0,0.0,37,1572,0.0383,0.0091,1.089,6.68,1.55
2723077000,M1,과학·기술,58,1062.7,0.0,338.5,10.7,1.3,대구광역시 북구 읍내동,27230,북구,5.6904,24576,4318.9,98.4,0.2349,0.3115,0.3297,991,0,0.0,37,1572,0.0585,0.0057,0.681,10.19,2.36
2723077000,N1,시설관리·임대,31,1039.8,0.0,448.9,6.2,1.1,대구광역시 북구 읍내동,27230,북구,5.6904,24576,4318.9,98.4,0.2349,0.3115,0.3297,991,0,0.0,37,1572,0.0313,0.0071,0.851,5.45,1.26
2723077000,P1,교육,33,949.2,0.0,360.2,7.0,3.4,대구광역시 북구 읍내동,27230,북구,5.6904,24576,4318.9,98.4,0.2349,0.3115,0.3297,991,0,0.0,37,1572,0.0333,0.0047,0.563,5.8,1.34
2723077000,Q1,보건의료,13,1081.6,0.0,812.7,4.6,2.9,대구광역시 북구 읍내동,27230,북구,5.6904,24576,4318.9,98.4,0.2349,0.3115,0.3297,991,0,0.0,37,1572,0.0131,0.0085,1.015,2.28,0.53
2723077000,R1,예술·스포츠,29,972.3,0.0,624.7,9.1,3.9,대구광역시 북구 읍내동,27230,북구,5.6904,24576,4318.9,98.4,0.2349,0.3115,0.3297,991,0,0.0,37,1572,0.0293,0.0057,0.679,5.1,1.18
2723077000,S2,수리·개인,188,965.4,0.0,475.8,35.0,16.7,대구광역시 북구 읍내동,27230,북구,5.6904,24576,4318.9,98.4,0.2349,0.3115,0.3297,991,0,0.0,37,1572,0.1897,0.0115,1.371,33.04,7.65
2723078000,G2,소매,296,461.9,0.6081,1465.5,96.0,17.3,대구광역시 북구 동천동,27230,북구,1.0632,24635,23170.6,92.19,0.2289,0.3778,0.2252,1429,1,8538.0,118,4100,0.2071,0.0097,0.803,278.4,12.02
2723078000,I1,숙박,12,379.3,0.75,2167.6,6.2,6.2,대구광역시 북구 동천동,27230,북구,1.0632,24635,23170.6,92.19,0.2289,0.3778,0.2252,1429,1,8538.0,118,4100,0.0084,0.0103,0.856,11.29,0.49
2723078000,I2,음식,548,422.5,0.6971,1523.8,215.8,52.1,대구광역시 북구 동천동,27230,북구,1.0632,24635,23170.6,92.19,0.2289,0.3778,0.2252,1429,1,8538.0,118,4100,0.3835,0.0144,1.195,515.43,22.24
2723078000,L1,부동산,24,450.8,0.5417,955.8,8.1,8.1,대구광역시 북구 동천동,27230,북구,1.0632,24635,23170.6,92.19,0.2289,0.3778,0.2252,1429,1,8538.0,118,4100,0.0168,0.0058,0.477,22.57,0.97
2723078000,M1,과학·기술,47,528.2,0.3191,1820.3,22.7,4.6,대구광역시 북구 동천동,27230,북구,1.0632,24635,23170.6,92.19,0.2289,0.3778,0.2252,1429,1,8538.0,118,4100,0.0329,0.0046,0.383,44.21,1.91
2723078000,N1,시설관리·임대,25,530.6,0.44,1501.8,9.4,1.6,대구광역시 북구 동천동,27230,북구,1.0632,24635,23170.6,92.19,0.2289,0.3778,0.2252,1429,1,8538.0,118,4100,0.0175,0.0057,0.476,23.51,1.01
2723078000,P1,교육,143,393.4,0.7972,1453.8,56.2,28.4,대구광역시 북구 동천동,27230,북구,1.0632,24635,23170.6,92.19,0.2289,0.3778,0.2252,1429,1,8538.0,118,4100,0.1001,0.0204,1.692,134.5,5.8
2723078000,Q1,보건의료,39,389.2,0.6923,1942.4,21.0,15.9,대구광역시 북구 동천동,27230,북구,1.0632,24635,23170.6,92.19,0.2289,0.3778,0.2252,1429,1,8538.0,118,4100,0.0273,0.0255,2.111,36.68,1.58
2723078000,R1,예술·스포츠,128,403.2,0.8203,1849.9,68.7,26.5,대구광역시 북구 동천동,27230,북구,1.0632,24635,23170.6,92.19,0.2289,0.3778,0.2252,1429,1,8538.0,118,4100,0.0896,0.0251,2.077,120.39,5.2
2723078000,S2,수리·개인,167,418.4,0.6647,1079.7,53.7,31.0,대구광역시 북구 동천동,27230,북구,1.0632,24635,23170.6,92.19,0.2289,0.3778,0.2252,1429,1,8538.0,118,4100,0.1169,0.0102,0.844,157.07,6.78
2723079000,G2,소매,284,611.9,0.5141,259.5,73.6,12.7,대구광역시 북구 노원동,27230,북구,3.0536,10954,3587.2,104.86,0.2061,0.2888,0.4123,1104,0,0.0,44,1224,0.2572,0.0093,0.998,93.0,25.93
2723079000,I1,숙박,9,546.1,0.4444,294.0,5.4,5.4,대구광역시 북구 노원동,27230,북구,3.0536,10954,3587.2,104.86,0.2061,0.2888,0.4123,1104,0,0.0,44,1224,0.0082,0.0078,0.831,2.95,0.82
2723079000,I2,음식,405,691.3,0.2617,264.3,74.1,28.6,대구광역시 북구 노원동,27230,북구,3.0536,10954,3587.2,104.86,0.2061,0.2888,0.4123,1104,0,0.0,44,1224,0.3668,0.0107,1.143,132.63,36.97
2723079000,L1,부동산,40,805.8,0.3,154.3,4.4,4.4,대구광역시 북구 노원동,27230,북구,3.0536,10954,3587.2,104.86,0.2061,0.2888,0.4123,1104,0,0.0,44,1224,0.0362,0.0096,1.029,13.1,3.65
2723079000,M1,과학·기술,117,851.8,0.094,397.6,30.1,12.2,대구광역시 북구 노원동,27230,북구,3.0536,10954,3587.2,104.86,0.2061,0.2888,0.4123,1104,0,0.0,44,1224,0.106,0.0115,1.233,38.32,10.68
2723079000,N1,시설관리·임대,41,765.8,0.2195,247.7,5.2,1.5,대구광역시 북구 노원동,27230,북구,3.0536,10954,3587.2,104.86,0.2061,0.2888,0.4123,1104,0,0.0,44,1224,0.0371,0.0094,1.01,13.43,3.74
2723079000,P1,교육,14,690.0,0.3571,263.1,3.4,1.8,대구광역시 북구 노원동,27230,북구,3.0536,10954,3587.2,104.86,0.2061,0.2888,0.4123,1104,0,0.0,44,1224,0.0127,0.002,0.214,4.58,1.28
2723079000,Q1,보건의료,7,515.0,0.4286,230.1,2.9,1.9,대구광역시 북구 노원동,27230,북구,3.0536,10954,3587.2,104.86,0.2061,0.2888,0.4123,1104,0,0.0,44,1224,0.0063,0.0046,0.49,2.29,0.64
2723079000,R1,예술·스포츠,32,656.0,0.3438,308.3,8.9,4.1,대구광역시 북구 노원동,27230,북구,3.0536,10954,3587.2,104.86,0.2061,0.2888,0.4123,1104,0,0.0,44,1224,0.029,0.0063,0.672,10.48,2.92
2723079000,S2,수리·개인,155,704.8,0.3032,211.6,20.1,9.8,대구광역시 북구 노원동,27230,북구,3.0536,10954,3587.2,104.86,0.2061,0.2888,0.4123,1104,0,0.0,44,1224,0.1404,0.0095,1.014,50.76,14.15
2723080000,G2,소매,207,814.1,0.4058,244.2,35.6,4.5,대구광역시 북구 국우동,27230,북구,16.9087,29112,1721.7,97.81,0.2575,0.3578,0.2137,942,2,3118.2,41,2431,0.2197,0.0068,0.852,12.24,7.11
2723080000,I2,음식,333,723.5,0.4685,330.5,63.2,21.2,대구광역시 북구 국우동,27230,북구,16.9087,29112,1721.7,97.81,0.2575,0.3578,0.2137,942,2,3118.2,41,2431,0.3535,0.0088,1.102,19.69,11.44
2723080000,L1,부동산,32,665.3,0.5938,269.2,7.1,7.1,대구광역시 북구 국우동,27230,북구,16.9087,29112,1721.7,97.81,0.2575,0.3578,0.2137,942,2,3118.2,41,2431,0.034,0.0077,0.965,1.89,1.1
2723080000,M1,과학·기술,52,618.6,0.4231,305.9,9.5,1.8,대구광역시 북구 국우동,27230,북구,16.9087,29112,1721.7,97.81,0.2575,0.3578,0.2137,942,2,3118.2,41,2431,0.0552,0.0051,0.642,3.08,1.79
2723080000,N1,시설관리·임대,27,916.8,0.3704,168.9,2.5,0.9,대구광역시 북구 국우동,27230,북구,16.9087,29112,1721.7,97.81,0.2575,0.3578,0.2137,942,2,3118.2,41,2431,0.0287,0.0062,0.78,1.6,0.93
2723080000,P1,교육,84,948.4,0.4881,223.2,18.9,10.5,대구광역시 북구 국우동,27230,북구,16.9087,29112,1721.7,97.81,0.2575,0.3578,0.2137,942,2,3118.2,41,2431,0.0892,0.012,1.508,4.97,2.89
2723080000,Q1,보건의료,12,1103.4,0.3333,167.1,2.5,2.5,대구광역시 북구 국우동,27230,북구,16.9087,29112,1721.7,97.81,0.2575,0.3578,0.2137,942,2,3118.2,41,2431,0.0127,0.0078,0.985,0.71,0.41
2723080000,R1,예술·스포츠,34,827.8,0.5,225.9,6.0,3.2,대구광역시 북구 국우동,27230,북구,16.9087,29112,1721.7,97.81,0.2575,0.3578,0.2137,942,2,3118.2,41,2431,0.0361,0.0067,0.837,2.01,1.17
2723080000,S2,수리·개인,161,662.3,0.4907,237.7,36.0,18.7,대구광역시 북구 국우동,27230,북구,16.9087,29112,1721.7,97.81,0.2575,0.3578,0.2137,942,2,3118.2,41,2431,0.1709,0.0098,1.235,9.52,5.53
2726051000,G2,소매,152,252.6,1.0,1018.7,53.0,6.3,대구광역시 수성구 범어1동,27260,수성구,1.1852,22679,19135.2,91.87,0.2082,0.3552,0.1938,988,2,19467.9,34,2378,0.1538,0.005,0.597,128.25,6.7
2726051000,I1,숙박,3,218.6,1.0,1101.0,1.0,1.0,대구광역시 수성구 범어1동,27260,수성구,1.1852,22679,19135.2,91.87,0.2082,0.3552,0.1938,988,2,19467.9,34,2378,0.003,0.0026,0.31,2.53,0.13
2726051000,I2,음식,345,227.2,0.9971,1149.6,150.4,38.6,대구광역시 수성구 범어1동,27260,수성구,1.1852,22679,19135.2,91.87,0.2082,0.3552,0.1938,988,2,19467.9,34,2378,0.3492,0.0091,1.088,291.09,15.21
2726051000,L1,부동산,87,255.8,0.9885,827.2,28.2,28.2,대구광역시 수성구 범어1동,27260,수성구,1.1852,22679,19135.2,91.87,0.2082,0.3552,0.1938,988,2,19467.9,34,2378,0.0881,0.0209,2.502,73.41,3.84
2726051000,M1,과학·기술,87,206.4,0.9885,922.9,53.0,8.6,대구광역시 수성구 범어1동,27260,수성구,1.1852,22679,19135.2,91.87,0.2082,0.3552,0.1938,988,2,19467.9,34,2378,0.0881,0.0086,1.024,73.41,3.84
2726051000,N1,시설관리·임대,21,166.3,1.0,877.8,12.8,1.9,대구광역시 수성구 범어1동,27260,수성구,1.1852,22679,19135.2,91.87,0.2082,0.3552,0.1938,988,2,19467.9,34,2378,0.0213,0.0048,0.578,17.72,0.93
2726051000,P1,교육,111,280.8,0.991,1048.5,38.4,17.6,대구광역시 수성구 범어1동,27260,수성구,1.1852,22679,19135.2,91.87,0.2082,0.3552,0.1938,988,2,19467.9,34,2378,0.1123,0.0159,1.899,93.66,4.89
2726051000,Q1,보건의료,37,237.1,1.0,1892.0,27.9,23.9,대구광역시 수성구 범어1동,27260,수성구,1.1852,22679,19135.2,91.87,0.2082,0.3552,0.1938,988,2,19467.9,34,2378,0.0374,0.0242,2.897,31.22,1.63
2726051000,R1,예술·스포츠,47,191.1,1.0,1103.2,20.6,8.6,대구광역시 수성구 범어1동,27260,수성구,1.1852,22679,19135.2,91.87,0.2082,0.3552,0.1938,988,2,19467.9,34,2378,0.0476,0.0092,1.103,39.66,2.07
2726051000,S2,수리·개인,98,269.8,1.0,815.2,32.2,19.6,대구광역시 수성구 범어1동,27260,수성구,1.1852,22679,19135.2,91.87,0.2082,0.3552,0.1938,988,2,19467.9,34,2378,0.0992,0.006,0.717,82.69,4.32
2726052000,G2,소매,148,471.5,0.5608,866.2,54.1,5.7,대구광역시 수성구 범어2동,27260,수성구,1.0094,15345,15202.1,90.22,0.2566,0.3231,0.2396,1094,1,10699.6,42,2861,0.1353,0.0049,0.525,146.62,9.64
2726052000,I1,숙박,1,706.8,0.0,858.0,0.0,0.0,대구광역시 수성구 범어2동,27260,수성구,1.0094,15345,15202.1,90.22,0.2566,0.3231,0.2396,1094,1,10699.6,42,2861,0.0009,0.0009,0.093,0.99,0.07
2726052000,I2,음식,197,429.2,0.6701,900.9,111.0,25.0,대구광역시 수성구 범어2동,27260,수성구,1.0094,15345,15202.1,90.22,0.2566,0.3231,0.2396,1094,1,10699.6,42,2861,0.1801,0.0052,0.561,195.17,12.84
2726052000,L1,부동산,60,526.5,0.3333,1218.4,30.8,30.8,대구광역시 수성구 범어2동,27260,수성구,1.0094,15345,15202.1,90.22,0.2566,0.3231,0.2396,1094,1,10699.6,42,2861,0.0548,0.0144,1.558,59.44,3.91
2726052000,M1,과학·기술,369,545.4,0.4119,1457.9,248.9,143.9,대구광역시 수성구 범어2동,27260,수성구,1.0094,15345,15202.1,90.22,0.2566,0.3231,0.2396,1094,1,10699.6,42,2861,0.3373,0.0363,3.924,365.56,24.05
2726052000,N1,시설관리·임대,35,615.8,0.3143,833.5,13.6,2.9,대구광역시 수성구 범어2동,27260,수성구,1.0094,15345,15202.1,90.22,0.2566,0.3231,0.2396,1094,1,10699.6,42,2861,0.032,0.008,0.87,34.67,2.28
2726052000,P1,교육,133,380.8,0.7669,708.2,108.5,59.1,대구광역시 수성구 범어2동,27260,수성구,1.0094,15345,15202.1,90.22,0.2566,0.3231,0.2396,1094,1,10699.6,42,2861,0.1216,0.019,2.055,131.76,8.67
2726052000,Q1,보건의료,24,268.2,0.875,1657.1,24.7,19.3,대구광역시 수성구 범어2동,27260,수성구,1.0094,15345,15202.1,90.22,0.2566,0.3231,0.2396,1094,1,10699.6,42,2861,0.0219,0.0157,1.697,23.78,1.56
2726052000,R1,예술·스포츠,26,389.8,0.7308,849.3,26.6,8.8,대구광역시 수성구 범어2동,27260,수성구,1.0094,15345,15202.1,90.22,0.2566,0.3231,0.2396,1094,1,10699.6,42,2861,0.0238,0.0051,0.551,25.76,1.69
2726052000,S2,수리·개인,101,509.8,0.4851,612.9,36.4,17.8,대구광역시 수성구 범어2동,27260,수성구,1.0094,15345,15202.1,90.22,0.2566,0.3231,0.2396,1094,1,10699.6,42,2861,0.0923,0.0062,0.667,100.06,6.58
2726053000,G2,소매,119,553.0,0.3613,1043.2,54.4,7.3,대구광역시 수성구 범어3동,27260,수성구,0.5836,17016,29157.0,91.15,0.2403,0.354,0.1715,1155,0,0.0,39,2389,0.103,0.0039,0.4,203.91,6.99
2726053000,I1,숙박,5,334.1,0.8,1417.6,2.2,2.2,대구광역시 수성구 범어3동,27260,수성구,0.5836,17016,29157.0,91.15,0.2403,0.354,0.1715,1155,0,0.0,39,2389,0.0043,0.0043,0.441,8.57,0.29
2726053000,I2,음식,340,500.3,0.5118,1121.0,179.0,39.1,대구광역시 수성구 범어3동,27260,수성구,0.5836,17016,29157.0,91.15,0.2403,0.354,0.1715,1155,0,0.0,39,2389,0.2944,0.009,0.917,582.59,19.98
2726053000,L1,부동산,51,508.6,0.4902,1171.0,29.9,29.9,대구광역시 수성구 범어3동,27260,수성구,0.5836,17016,29157.0,91.15,0.2403,0.354,0.1715,1155,0,0.0,39,2389,0.0442,0.0122,1.254,87.39,3.0
2726053000,M1,과학·기술,330,479.7,0.6,1722.7,346.9,228.5,대구광역시 수성구 범어3동,27260,수성구,0.5836,17016,29157.0,91.15,0.2403,0.354,0.1715,1155,0,0.0,39,2389,0.2857,0.0324,3.324,565.46,19.39
