년월,정류소명,승차,하차
2017-03-01,베네딕도수녀원건너,4575,152
2017-03-01,베어산업건너,425,7
2017-03-01,베어산업앞,23,10
2017-03-01,보람타운건너,116,377
2017-03-01,보람타운앞,5150,1319
2017-03-01,보병50사단건너,2754,314
2017-03-01,보병50사단앞,1396,214
2017-03-01,보성기계건너,1028,68
2017-03-01,보성기계앞,19,11
2017-03-01,보성산호타운건너,1978,407
2017-03-01,보성산호타운앞,1554,911
2017-03-01,보성서한타운앞,2954,292
2017-03-01,보성은하타운앞,2141,25
2017-03-01,보성화성타운건너,18237,2021
2017-03-01,보성화성타운앞,5904,4348
2017-03-01,보훈병원건너,0,18
2017-03-01,보훈병원앞,2456,89
2017-03-01,복음간호학원,682,608
2017-03-01,복현네거리,5036,6438
2017-03-01,복현대백맨션건너,14488,1738
2017-03-01,복현대백맨션앞,3329,2386
2017-03-01,복현서한2차아파트,2095,2731
2017-03-01,복현성모약국앞,2120,766
2017-03-01,복현오거리1,41675,6475
2017-03-01,복현오거리2,9674,2930
2017-03-01,복현오거리3,140,179
2017-03-01,복현우방아파트,8920,1169
2017-03-01,복현우체국건너,33895,3745
2017-03-01,복현우체국앞,7434,5653
2017-03-01,복현장미맨션앞,5310,1361
2017-03-01,복현푸르지오아파트건너,11300,971
2017-03-01,복현현대맨션건너,1804,119
2017-03-01,복현현대맨션앞,1936,261
2017-03-01,본동시장건너,6328,753
2017-03-01,본동시장앞,1020,1224
2017-03-01,본리1리,263,58
2017-03-01,본리1리동회관건너,395,127
2017-03-01,본리2,995,246
2017-03-01,본리근린공원건너,17,0
2017-03-01,본리네거리,2370,342
2017-03-01,본리네거리2,7576,1124
2017-03-01,본리네거리3,1449,1319
2017-03-01,본리도서관앞,727,407
2017-03-01,본리롯데캐슬,2359,121
2017-03-01,본리아카시아맨션,4227,1199
2017-03-01,본리지구건너,1887,346
2017-03-01,본리지구앞,6054,1134
2017-03-01,본리초등학교건너,7653,1575
2017-03-01,본리초등학교앞,4989,1491
2017-03-01,본리치안센터건너,1168,281
2017-03-01,본리치안센터앞,1617,954
2017-03-01,본말(종점),131,1
2017-03-01,봉덕2동새마을금고건너,197,102
2017-03-01,봉덕2동새마을금고앞,452,453
2017-03-01,봉덕교회건너,10422,1937
2017-03-01,봉덕교회앞,3020,1006
2017-03-01,봉덕변전소건너,1582,22
2017-03-01,봉덕변전소앞,6,34
2017-03-01,봉덕시장건너1,3129,1308
2017-03-01,봉덕시장건너2,474,251
2017-03-01,봉덕시장건너3,6976,614
2017-03-01,봉덕시장앞1,12278,1006
2017-03-01,봉덕시장앞2,4120,1523
2017-03-01,봉명네거리1,227,182
2017-03-01,봉명네거리2,2123,115
2017-03-01,봉명네거리3,400,118
2017-03-01,봉무공원건너,8537,373
2017-03-01,봉무공원앞,6787,1402
2017-03-01,봉무청구새들마을건너,9845,1639
2017-03-01,봉무청구새들마을앞,1718,627
2017-03-01,봉무초등학교건너,27,979
2017-03-01,봉무초등학교앞,4205,18
2017-03-01,봉산가구골목(동편),2739,2469
2017-03-01,봉산가구골목(서편),947,283
2017-03-01,봉산문화거리건너,12035,6228
2017-03-01,봉산문화거리앞,8819,2119
2017-03-01,봉산육거리,2687,218
2017-03-01,봉촌1리1,263,0
2017-03-01,봉촌1리2,12,28
2017-03-01,봉촌1리3,296,0
2017-03-01,봉촌2리,71,0
2017-03-01,봉촌낙동길입구,327,0
2017-03-01,봉촌낙동길입구건너,28,40
2017-03-01,봉촌리,191,0
2017-03-01,부곡리,7,5
2017-03-01,부곡리건너,37,6
2017-03-01,부남교앞,463,1
2017-03-01,부동,674,33
2017-03-01,부동(종점),141,3
2017-03-01,부동농협,285,1
2017-03-01,부동삼거리,0,2
2017-03-01,부영3단지,2564,1627
2017-03-01,부영5단지,1894,259
2017-03-01,부영7단지건너,407,1
2017-03-01,부영7단지앞,12,28
2017-03-01,부인사건너,6,2
2017-03-01,부인사앞,2,0
2017-03-01,북구구민운동장건너,6164,1197
2017-03-01,북구구민운동장앞,2497,1352
2017-03-01,북구보건소건너,3424,1186
2017-03-01,북구보건소앞,7284,289
2017-03-01,북구선거관리위원회건너,7044,1246
2017-03-01,북구선거관리위원회앞,7080,3171
2017-03-01,북구어울아트센터앞,62,63
2017-03-01,북구청건너,10969,2721
2017-03-01,북구청네거리1,941,1742
2017-03-01,북구청네거리2,1567,309
2017-03-01,북구청앞,7722,3921
2017-03-01,북구청역(3번출구),8898,4136
2017-03-01,북구청역(4번출구),12124,1957
2017-03-01,북대구세무서건너,5562,723
2017-03-01,북대구세무서앞,2563,710
2017-03-01,북대구초등학교건너,2039,54
2017-03-01,북대구초등학교앞,582,197
2017-03-01,북동초등학교건너,1300,733
2017-03-01,북동초등학교앞,2846,80
2017-03-01,북리1,5051,991
2017-03-01,북리2,14094,337
2017-03-01,북부경찰서건너,1157,3760
2017-03-01,북부상수도사업소,92,765
2017-03-01,북부정류장,63286,10526
2017-03-01,북부정류장건너,30614,7963
2017-03-01,북비산네거리1,5923,4351
2017-03-01,북비산네거리2,7235,1086
2017-03-01,북중학교앞,3798,948
2017-03-01,북침산치안센터건너,5198,1106
2017-03-01,북침산치안센터앞,4001,3941
2017-03-01,불교한방병원건너1,754,252
2017-03-01,불교한방병원건너2,2086,249
2017-03-01,불교한방병원앞1,2068,97
2017-03-01,불교한방병원앞2,2880,678
2017-03-01,불로삼거리,1630,8784
2017-03-01,불로우방아파트건너,6412,1806
2017-03-01,불로우방아파트앞,7743,3353
2017-03-01,불로전통시장건너,31851,2648
2017-03-01,불로전통시장앞,11646,4111
2017-03-01,불로천주교회건너,4725,1933
2017-03-01,불로천주교회앞,14292,2748
2017-03-01,불로화훼단지건너,152,507
2017-03-01,불로화훼단지앞,485,836
2017-03-01,비산5동주민센터,3,0
2017-03-01,비산6동주민센터건너,329,825
2017-03-01,비산6동주민센터앞,368,56
2017-03-01,비산7동우체국건너,3404,3498
2017-03-01,비산7동우체국앞1,8169,2891
2017-03-01,비산7동우체국앞2,3120,2016
2017-03-01,비산웰빙하와이건너,1857,140
2017-03-01,비산웰빙하와이앞,1420,86
2017-03-01,비산지하도1,8973,3588
2017-03-01,비산지하도2,17522,3910
2017-03-01,비산초등학교건너,7800,865
2017-03-01,비산초등학교앞,11242,1809
2017-03-01,비산초등학교정문,346,389
2017-03-01,비슬산휴양림주차장,30,2
2017-03-01,비슬초등학교건너,30,7
2017-03-01,비슬초등학교앞,8,23
2017-03-01,비원지구대건너,1255,97
2017-03-01,비원지구대앞,144,221
2017-03-01,비철금속협업단지앞,4622,295
2017-03-01,사복동입구교차로,1929,1659
2017-03-01,사복동입구교차로건너,64,631
2017-03-01,사수초등학교건너,289,356
2017-03-01,사수초등학교앞,9109,91
2017-03-01,사월동(종점),709,35
2017-03-01,사월보성2차건너,36,120
2017-03-01,사월보성2차앞,2177,123
2017-03-01,사월역(2번출구),15345,2312
2017-03-01,사월역(4번출구),15687,7926
2017-03-01,사창마을건너,2,0
2017-03-01,사창마을앞,16,0
2017-03-01,산격4동주민센터건너,701,146
2017-03-01,산격4동주민센터앞,4886,525
2017-03-01,산격거평타운건너,1151,1820
2017-03-01,산격거평타운앞,1581,2397
2017-03-01,산격대우아파트앞,41323,5845
2017-03-01,산격문화회관건너,6474,479
2017-03-01,산격문화회관앞,2170,1288
2017-03-01,산격종합시장앞,43239,11530
2017-03-01,산격주공아파트건너,3793,3928
2017-03-01,산격주공아파트앞,19452,2589
2017-03-01,산격중학교건너,7627,8692
2017-03-01,산격중학교앞,7410,1202
2017-03-01,산격청구맨션앞,5092,3025
2017-03-01,산격초등학교건너,9344,533
2017-03-01,산격초등학교앞,7317,735
2017-03-01,산림조합중앙회건너,64,1252
2017-03-01,산림조합중앙회앞,1220,428
2017-03-01,산업용재관,3368,1171
2017-03-01,삼덕교회,5640,5091
2017-03-01,삼덕동1,54,278
2017-03-01,삼덕동2,127,29
2017-03-01,삼덕성당앞,8393,949
2017-03-01,삼리1리1,20,5
2017-03-01,삼리1리2,314,29
2017-03-01,삼리리1(논공),5,1
2017-03-01,삼리리2(논공),252,72
2017-03-01,삼보,1130,127
2017-03-01,삼산리(범동교),12,13
2017-03-01,삼산리(삼산교회건너),324,64
2017-03-01,삼산리(삼산교회앞),3032,316
2017-03-01,삼산리(은지가든),0,2
2017-03-01,삼산리입구건너,547,15
2017-03-01,삼산리입구앞,6,139
2017-03-01,삼산지,502,17
2017-03-01,삼성공원아파트건너,158,63
2017-03-01,삼성래미안1차건너,13312,20813
2017-03-01,삼성래미안1차앞,14016,1588
2017-03-01,삼성래미안2차건너,2992,1437
2017-03-01,삼성래미안2차앞,5492,1671
2017-03-01,삼성명가타운,2720,1063
2017-03-01,삼성명가타운건너,780,416
2017-03-01,삼성물류센터앞,89,1020
2017-03-01,삼성한국형아파트건너,658,9
2017-03-01,삼성한국형아파트앞,63,515
2017-03-01,삼우섬유앞,219,17
2017-03-01,삼육구가든건너,257,34
2017-03-01,삼육구가든앞,62,3
2017-03-01,삼익THK건너,113,24
2017-03-01,삼익THK앞,185,24
2017-03-01,삼익뉴타운건너,5313,1710
2017-03-01,삼익뉴타운앞,11151,1913
2017-03-01,삼정빌딩앞,776,348
2017-03-01,삼호아파트건너,685,190
2017-03-01,삼호아파트앞,1188,914
2017-03-01,삼환맨션,328,58
2017-03-01,상공회의소건너,1986,1108
2017-03-01,상공회의소앞,4105,663
2017-03-01,상당마을,68,1
2017-03-01,상동가압장건너,1897,173
2017-03-01,상동교1,136,81
2017-03-01,상동교2,1273,406
2017-03-01,상동네거리,3877,1184
2017-03-01,상동마을(둔산길),687,3
2017-03-01,상동시장앞,1861,453
2017-03-01,상동우체국건너,4280,1389
2017-03-01,상동우체국앞,17858,2596
2017-03-01,상동천주교회건너,165,211
2017-03-01,상동천주교회앞,1148,1555
2017-03-01,상록아파트,12789,354
2017-03-01,상리공단,1552,214
2017-03-01,상리공단건너,1692,377
2017-03-01,상리동입구,2020,291
2017-03-01,상리동입구1,5,105
2017-03-01,상리동입구2,2690,85
2017-03-01,상리동종점,2,20
2017-03-01,상리동종점2,733,6
2017-03-01,상리동종점3,1620,29
2017-03-01,상리마을건너,0,6
2017-03-01,상리마을앞,34,0
2017-03-01,상리지하도1,1766,100
2017-03-01,상리지하도2,1895,55
2017-03-01,상매동(저탄장),3,0
2017-03-01,상서고등학교건너,1969,101
2017-03-01,상서고등학교앞,1257,109
2017-03-01,상수도사업본부,4632,1486
2017-03-01,상수도사업본부건너,4010,5307
2017-03-01,상수도사업본부시설관리소건너,6581,1057
2017-03-01,상수도사업본부시설관리소앞,1212,1023
2017-03-01,상수도중남부사업소건너,979,1009
2017-03-01,상수도중남부사업소앞,328,163
2017-03-01,상원리(마을회관),587,0
2017-03-01,상원리(전평못식당),73,1
2017-03-01,상인2동주민센터건너,4802,259
2017-03-01,상인동서타운앞,13011,2506
2017-03-01,상인동화아이위시아파트건너,13125,1023
2017-03-01,상인동화아이위시아파트앞,854,1048
2017-03-01,상인비둘기1단지아파트건너,3381,510
2017-03-01,상인비둘기1단지아파트앞,11711,418
2017-03-01,상인비둘기2단지아파트앞,10875,1212
2017-03-01,상인삼미타운건너,2182,8231
2017-03-01,상인삼미타운앞,4588,409
2017-03-01,상인역e-편한세상앞,5037,14404
2017-03-01,상인우방아파트,8521,21310
2017-03-01,상인은행아파트건너,6326,841
2017-03-01,상인은행아파트앞,7024,1026
2017-03-01,상인자이앞,4075,1435
2017-03-01,상인장미아파트앞,7557,961
2017-03-01,상인제림아파트건너,1758,231
2017-03-01,상인제림아파트앞,1366,738
2017-03-01,상인청구타운건너,2492,235
2017-03-01,상인청구타운앞,1225,194
2017-03-01,상인초등학교앞,1602,1686
2017-03-01,상인한서타운앞,1745,380
2017-03-01,상인현대맨션건너,60883,3043
2017-03-01,상인현대맨션앞,16179,23941
2017-03-01,상인화성파크드림건너,283,182
2017-03-01,상인화성파크드림앞,242,58
2017-03-01,상화네거리,155,981
2017-03-01,새길시장건너,9522,3688
2017-03-01,새길시장앞,26625,3395
2017-03-01,새동네아파트건너,22,3
2017-03-01,새동네아파트앞,568,1360
2017-03-01,새론중학교건너,770,301
2017-03-01,새론중학교앞,150,41
2017-03-01,새론초등학교건너,3223,501
2017-03-01,새론초등학교앞,1020,231
2017-03-01,새마을건너,8,8
2017-03-01,새마을입구,50,0
2017-03-01,새범어아파트건너,1058,273
2017-03-01,새범어아파트앞,1624,139
2017-03-01,새본리중학교앞,2341,157
2017-03-01,샤니삼거리1,93,0
2017-03-01,샤니삼거리2,1,4
2017-03-01,서구문화회관건너,2428,832
2017-03-01,서구문화회관앞,5611,978
2017-03-01,서구시장건너,17131,4711
2017-03-01,서구시장앞,12636,3494
2017-03-01,서구제일사회복지관건너,1063,2945
2017-03-01,서구제일사회복지관앞,3077,343
2017-03-01,서구청건너,39763,5068
2017-03-01,서구청앞,32694,6136
2017-03-01,서남시장건너,16927,12325
2017-03-01,서남시장앞1,18768,3175
2017-03-01,서남시장앞2,11589,1809
2017-03-01,서당마을건너,424,49
2017-03-01,서당마을앞,3,49
2017-03-01,서대구고속버스터미널,347,1589
2017-03-01,서대구공단네거리1,507,51
2017-03-01,서대구공단네거리2,884,486
2017-03-01,서대구공단네거리3,2692,317
2017-03-01,서대구공단네거리4,5732,1578
2017-03-01,서대구세무서,8070,18786
2017-03-01,서대구시장건너,5138,3066
2017-03-01,서대구시장앞,5584,2852
2017-03-01,서대구초등학교입구,13434,4979
2017-03-01,서대명지구대건너,3480,803
2017-03-01,서대명지구대앞,761,484
2017-03-01,서도초등학교건너,2135,1270
2017-03-01,서도초등학교서편1,4171,770
2017-03-01,서도초등학교서편2,3655,746
2017-03-01,서도초등학교앞,3783,458
2017-03-01,서문시장,37797,6091
2017-03-01,서문시장5지구앞,1239,359
2017-03-01,서변동영남네오빌건너,3874,273
2017-03-01,서변동영남네오빌앞,3574,329
2017-03-01,서부고등학교건너,1664,268
2017-03-01,서부고등학교앞,2674,100
2017-03-01,서부공업고등학교건너,9942,6661
2017-03-01,서부공업고등학교앞,22379,1361
2017-03-01,서부소방서,7,28
2017-03-01,서부시장건너,24059,6702
2017-03-01,서부시장앞,17040,4259
2017-03-01,서부정류장(관문시장건너),57926,9652
2017-03-01,서부정류장(관문시장건너)2,4415,1616
2017-03-01,서부정류장(관문시장앞),24395,8226
2017-03-01,서부정류장1,67796,9077
2017-03-01,서부정류장3(성당못역1번출구),19116,26098
2017-03-01,서부정류장4(성당못역1번출구),4326,1186
2017-03-01,서부중학교앞,6344,4320
2017-03-01,서영기공건너,322,0
2017-03-01,서영기공앞,1,24
2017-03-01,서재금봉타운,2682,765
2017-03-01,서재금봉타운건너,20525,527
2017-03-01,서재동화아이위시건너,125,18
2017-03-01,서재동화아이위시앞,11,9
2017-03-01,서재들,17,13
2017-03-01,서재들건너,76,155
2017-03-01,서재보성타운건너,12732,138
2017-03-01,서재보성타운앞,455,184
2017-03-01,서진중학교건너,497,336
2017-03-01,서평초등학교,2122,708
2017-03-01,서평초등학교건너,1589,365
2017-03-01,서한이다음2차건너,353,282
2017-03-01,서한이다음2차앞,2855,403
2017-03-01,선녀곡건너(옥포),235,39
2017-03-01,선녀곡앞(옥포),82,193
2017-03-01,설티고개(달성공단방면),4,10
2017-03-01,설티고개(옥포방면),58,0
2017-03-01,설화동(종점),257,60
2017-03-01,설화리(시내방향),3105,11457
2017-03-01,설화리(시외방향),793,675
2017-03-01,설화명곡역(4번출구),8,72
2017-03-01,설화명곡역(8번출구),5787,5702
2017-03-01,섬뜸마을,333,0
2017-03-01,섬유회관건너1,32798,12293
2017-03-01,섬유회관건너2,4501,2805
2017-03-01,섬유회관앞,51190,15617
2017-03-01,성곡중학교건너,1250,434
2017-03-01,성곡중학교앞,1047,45
2017-03-01,성광고등학교건너,9792,2241
2017-03-01,성광고등학교앞,364,948
2017-03-01,성남초등학교건너,937,2099
2017-03-01,성남초등학교앞,3640,261
2017-03-01,성내3동주민센터입구,1213,1619
2017-03-01,성당두산위브앞,18794,1323
2017-03-01,성당래미안·e-편한세상앞,8654,2448
2017-03-01,성당못역북편1,733,694
2017-03-01,성당못역북편2,1543,234
2017-03-01,성당보성아파트건너,25164,4872
2017-03-01,성당보성아파트앞,8271,3098
2017-03-01,성당시장건너,23076,4358
2017-03-01,성당시장앞1,2467,324
2017-03-01,성당시장앞2,26516,2647
2017-03-01,성당초교앞,657,232
2017-03-01,성당코오롱하늘채,5037,1233
2017-03-01,성당코오롱하늘채2,11424,3808
2017-03-01,성당포스코더샵건너,3348,1397
2017-03-01,성당포스코더샵앞,9545,794
2017-03-01,성동건너,165,276
2017-03-01,성동마을건너,70,61
2017-03-01,성동마을앞,323,12
2017-03-01,성동앞,88,36
2017-03-01,성동초등학교건너,7455,1589
2017-03-01,성동초등학교앞,11642,1347
2017-03-01,성동탱자나무마을건너,18,16
2017-03-01,성동탱자나무마을앞,32,58
2017-03-01,성림첨단산업건너,254,10
2017-03-01,성림첨단산업앞,164,14
2017-03-01,성명119안전센터건너1,1580,1305
2017-03-01,성명119안전센터건너2,388,53
2017-03-01,성명119안전센터앞,1189,180
2017-03-01,성명여자중학교,320,150
2017-03-01,성모여성병원건너,21210,3045
2017-03-01,성모여성병원앞,23298,10416
2017-03-01,성바울로성당건너,100,28
2017-03-01,성바울로성당앞,294,286
2017-03-01,성보교통,2190,220
2017-03-01,성북교1,8388,1623
2017-03-01,성북교2,5528,2393
2017-03-01,성북시장건너,1847,509
2017-03-01,성북시장앞,7373,1846
2017-03-01,성불사건너,81,1
2017-03-01,성불사앞,18,5
2017-03-01,성산3동,25,22
2017-03-01,성산리1,42,48
2017-03-01,성산리2,449,61
2017-03-01,성산중학교앞,3194,196
2017-03-01,성산초등학교앞,1156,140
2017-03-01,성서119안전센터건너,644,2637
2017-03-01,성서119안전센터앞,17457,279
2017-03-01,성서4차산업단지앞1,128,12
2017-03-01,성서4차산업단지앞2,2017,496
2017-03-01,성서공단물류센터,339,10
2017-03-01,성서국민체육센터앞,530,238
2017-03-01,성서농협남부지소,9276,2982
2017-03-01,성서동서서한타운건너,3059,290
2017-03-01,성서동서서한타운앞,4136,271
2017-03-01,성서보성타운2차건너1,305,391
2017-03-01,성서보성타운2차건너2,904,99
2017-03-01,성서보성타운2차앞,6630,1040
2017-03-01,성서산업단지역(1번출구),4828,2048
2017-03-01,성서산업단지역(2번출구),8925,1761
2017-03-01,성서서한2차타운1,7325,295
2017-03-01,성서서한2차타운2,244,554
2017-03-01,성서우방2차아파트,1583,275
2017-03-01,성서우방타운건너,10330,1998
2017-03-01,성서우방타운앞,10439,1868
2017-03-01,성서우체국건너,1660,627
2017-03-01,성서우체국앞,699,1313
2017-03-01,성서종합시장건너,15383,5127
2017-03-01,성서종합시장앞,40006,4769
2017-03-01,성서주공1단지건너,5980,860
2017-03-01,성서주공1단지앞,1631,972
2017-03-01,성서주공2단지건너,12601,7196
2017-03-01,성서주공2단지앞,31743,2601
2017-03-01,성서주공5단지앞,1208,206
2017-03-01,성서청구타운건너,10652,767
2017-03-01,성서청구타운앞,4141,803
2017-03-01,성서초등학교건너,3932,394
2017-03-01,성서초등학교앞,38,313
2017-03-01,성서푸른마을아파트건너,7202,693
2017-03-01,성서푸른마을아파트앞,58,536
2017-03-01,성서한샘타운앞,1275,105
2017-03-01,성서협업단지건너,233,8
2017-03-01,성서협업단지앞,253,22
2017-03-01,성요셉요양병원건너,764,161
2017-03-01,성요셉요양병원앞,1920,242
2017-03-01,성원아파트건너,1399,192
2017-03-01,성원아파트앞,4505,385
2017-03-01,성주사건너,63,35
2017-03-01,성주사앞,31,158
2017-03-01,성지중학교건너,2523,353
2017-03-01,성지중학교앞,2797,3843
2017-03-01,성하리,22,469
2017-03-01,성화여고건너,9867,618
2017-03-01,성화여고앞,6068,2328
2017-03-01,세강병원앞,6799,20516
2017-03-01,세원정공건너,9623,707
2017-03-01,세원정공앞,4412,2874
2017-03-01,세천고개1,323,15
2017-03-01,세천고개2,210,52
2017-03-01,세천리2,130,13
2017-03-01,세천리3,454,31
2017-03-01,세천초등학교건너,2596,373
2017-03-01,세천초등학교앞,9622,491
2017-03-01,세하건너,360,29
2017-03-01,세하앞,7,9
2017-03-01,세흥인쇄,1002,178
2017-03-01,소선여중건너,3359,3282
2017-03-01,소선여중앞,103,266
2017-03-01,솔렌스힐건너,2381,304
2017-03-01,솔렌스힐앞,854,248
2017-03-01,솔밭기세길건너,4,16
2017-03-01,솔밭기세길입구,364,1
2017-03-01,솔비식당입구,26,4
2017-03-01,솔비식당입구맞은편,326,1
2017-03-01,송원맨션건너,9650,1098
2017-03-01,송원맨션앞,2964,779
2017-03-01,송정1동,0,1
2017-03-01,송정동1,23,10
2017-03-01,송정동2,12,2
2017-03-01,송정동3,23,1
2017-03-01,송정동4,5,36
2017-03-01,송정마을1,2,31
2017-03-01,송정마을2,137,1
2017-03-01,송정삼거리1,361,227
2017-03-01,송정삼거리2,230,417
2017-03-01,송정삼거리3,2198,1035
2017-03-01,송정삼거리4,5102,479
2017-03-01,송정삼거리4-1,93,17
2017-03-01,송해공원,10,1
2017-03-01,송현1동치안센터건너,5054,1012
2017-03-01,송현2동주민센터건너,955,167
2017-03-01,송현공원건너,90,127
2017-03-01,송현공원앞,857,1309
2017-03-01,송현교,209,14
2017-03-01,송현교2,36,12
2017-03-01,송현여중고교건너,2896,569
2017-03-01,송현여중고교앞,2954,2285
2017-03-01,송현역(1번출구),6880,1292
2017-03-01,송현역(2번출구),11144,2026
2017-03-01,송현역(3번출구),11416,9519
2017-03-01,송현역(4번출구),4610,2136
2017-03-01,송현제림타운건너,3775,5614
2017-03-01,송현제림타운앞,2419,399
2017-03-01,송현초등학교건너,2662,633
2017-03-01,송현초등학교앞,7166,301
2017-03-01,수리리,59,8
2017-03-01,수성4가동주민센터앞,267,106
2017-03-01,수성경찰서건너,19673,5341
2017-03-01,수성경찰서앞,13970,8111
2017-03-01,수성고등학교건너,4116,830
2017-03-01,수성고등학교앞,2471,389
2017-03-01,수성관광호텔건너,2107,363
2017-03-01,수성관광호텔앞,2039,346
2017-03-01,수성교1,5116,3122
2017-03-01,수성교2,4574,2146
2017-03-01,수성구민운동장건너,3506,1208
2017-03-01,수성구민운동장앞,6704,6350
2017-03-01,수성구보건소건너,19411,2037
2017-03-01,수성구보건소앞,6269,2382
2017-03-01,수성구청건너,19808,8910
2017-03-01,수성구청앞,18581,5128
2017-03-01,수성네거리1,9300,2925
2017-03-01,수성네거리2,9846,2002
2017-03-01,수성대학교건너,30991,6003
2017-03-01,수성대학교앞,16338,13305
2017-03-01,수성도서관건너,8489,1850
2017-03-01,수성도서관앞,5737,1967
2017-03-01,수성동삼익맨션앞,678,82
2017-03-01,수성랜드1,2725,133
2017-03-01,수성랜드2,721,2464
2017-03-01,수성랜드건너,367,315
2017-03-01,수성랜드앞,457,725
2017-03-01,수성롯데캐슬건너,6708,1100
2017-03-01,수성롯데캐슬앞,10258,5434
2017-03-01,수성못건너,622,391
2017-03-01,수성못앞,1076,582
2017-03-01,수성못오거리1,9584,1962
2017-03-01,수성못오거리2,8207,1446
2017-03-01,수성못오거리5,519,331
2017-03-01,수성못코오롱하늘채,4587,2601
2017-03-01,수성소방서1,314,1009
2017-03-01,수성소방서2,289,1011
2017-03-01,수성시니어클럽건너,1718,1401
2017-03-01,수성시니어클럽앞,5308,903
2017-03-01,수성시장건너,2941,476
2017-03-01,수성시장네거리1,9400,2028
2017-03-01,수성시장네거리2,11131,3883
2017-03-01,수성시장앞,2903,1796
2017-03-01,수성아트피아건너,3136,1778
2017-03-01,수성아트피아앞,3127,1280
2017-03-01,수성요양병원,636,74
2017-03-01,수성월드메르디앙건너,10,155
2017-03-01,수성월드메르디앙앞,1204,70
2017-03-01,수성초등학교,5073,1761
2017-03-01,수성태영데시앙건너,1262,747
2017-03-01,수성태영데시앙앞,3863,258
2017-03-01,수성하이츠,600,320
2017-03-01,수정맨션앞,503,47
2017-03-01,수창초등학교,423,1429
2017-03-01,수태골건너,119,31
2017-03-01,수태골앞,11,0
2017-03-01,숙천초교입구,5075,333
2017-03-01,숙천초교입구건너,337,127
2017-03-01,스파밸리1,86,157
2017-03-01,스파밸리2,6090,91
2017-03-01,시립희망원,996,379
2017-03-01,시민교회건너,464,33
2017-03-01,시민교회앞,136,65
2017-03-01,시민운동장(야구장건너),960,229
2017-03-01,시민운동장(야구장앞),1213,294
2017-03-01,시민운동장(축구장건너),3493,2615
2017-03-01,시민운동장(축구장앞),1947,222
2017-03-01,시지(종점),1606,291
2017-03-01,시지대성유니드건너,896,35
2017-03-01,시지대성유니드앞,2026,1425
2017-03-01,시지보성아파트앞,18791,6696
2017-03-01,시지중학교,13774,882
2017-03-01,시지천마타운앞,2672,1204
2017-03-01,시청별관건너1,7468,2048
2017-03-01,시청별관건너2,5480,1237
2017-03-01,시청별관앞(구.경북도청),5177,3054
2017-03-01,신기리1,29,35
2017-03-01,신기리2,204,35
2017-03-01,신기역(화성타운건너),8025,1552
2017-03-01,신기역(화성타운앞),10432,1249
2017-03-01,신남역(1번출구),1665,659
2017-03-01,신남역(2번출구),411,173
2017-03-01,신남역(8번출구),757,510
2017-03-01,신당동주민센터건너,1140,838
2017-03-01,신당동주민센터앞,5895,334
2017-03-01,신당리,802,5
2017-03-01,신당리2,52,13
2017-03-01,신덕마을입구,61,84
2017-03-01,신덕마을입구건너,1124,61
2017-03-01,신덕마을입구앞,1140,70
2017-03-01,신도운수건너,572,218
2017-03-01,신도운수앞,868,81
2017-03-01,신매광장건너,30776,6102
2017-03-01,신매광장앞,38286,6094
2017-03-01,신매시장,4126,8764
2017-03-01,신매초등학교건너,7234,1322
2017-03-01,신매초등학교앞,6465,1766
2017-03-01,신매태성아파트,74,434
2017-03-01,신매태성아파트건너,5557,1993
2017-03-01,신무3교(상행),0,6
2017-03-01,신무3교(하행),56,0
2017-03-01,신무동1,374,0
2017-03-01,신무동2,0,2
2017-03-01,신생원건너,1,2
2017-03-01,신생원앞,70,0
2017-03-01,신서롯데캐슬레전드서편건너,27,708
2017-03-01,신서롯데캐슬레전드서편앞,536,180
2017-03-01,신서성당건너,3000,297
2017-03-01,신서성당앞,8,169
2017-03-01,신성교,50,2014
2017-03-01,신성에스앤티건너,1110,100
2017-03-01,신성에스앤티앞,628,107
2017-03-01,신성중공업건너,2,60
2017-03-01,신성중공업앞,280,0
2017-03-01,신성초등학교건너,5701,7521
2017-03-01,신성초등학교앞,4858,1027
2017-03-01,신세계병원건너,16800,10091
2017-03-01,신세계병원앞,7468,7159
2017-03-01,신세계주유소건너,5266,302
2017-03-01,신세계주유소앞,773,915
2017-03-01,신세월입구,32,0
2017-03-01,신신정비공장1,6454,3531
2017-03-01,신신정비공장2,20585,13689
2017-03-01,신암건영캐스빌건너,1791,534
2017-03-01,신암건영캐스빌앞,1084,67
2017-03-01,신암보성아파트건너,1117,314
2017-03-01,신암보성아파트앞,798,872
2017-03-01,신암초등학교건너,4390,2208
2017-03-01,신용보증기금앞,578,673
2017-03-01,신천3동행정복지센터건너,1778,176
2017-03-01,신천3동행정복지센터앞,1498,2633
2017-03-01,신천3치안센터건너,2989,1048
2017-03-01,신천3치안센터앞,4628,2089
2017-03-01,신천LH아파트건너,7117,1247
2017-03-01,신천LH아파트앞,9278,628
2017-03-01,신천교1,1285,557
2017-03-01,신천교2,1270,173
2017-03-01,신천시장건너,2501,591
2017-03-01,신천시장앞,3451,434
2017-03-01,신천역(2번출구),3370,1751
2017-03-01,신천역(3번출구),2627,687
2017-03-01,신천역(4번출구),5260,2162
2017-03-01,신천역(5번출구),7060,1028
2017-03-01,신천초등학교건너,272,31
2017-03-01,신천초등학교앞,242,55
2017-03-01,신평동1,341,1463
