년월,정류소명,승차,하차
2014-01-01,봉덕2동새마을금고앞,962,745
2014-01-01,봉덕교회건너,14086,2280
2014-01-01,봉덕교회앞,3743,1172
2014-01-01,봉덕변전소건너,2972,18
2014-01-01,봉덕변전소앞,3,50
2014-01-01,봉덕시장건너1,4532,1771
2014-01-01,봉덕시장건너2,532,301
2014-01-01,봉덕시장건너3,10004,674
2014-01-01,봉덕시장앞1,15278,1116
2014-01-01,봉덕시장앞2,4592,2056
2014-01-01,봉무공원건너,4769,1624
2014-01-01,봉무청구새들마을건너,14580,1281
2014-01-01,봉무청구새들마을앞,2018,616
2014-01-01,봉산가구골목(동편),3339,3339
2014-01-01,봉산가구골목(서편),1887,402
2014-01-01,봉산문화거리건너,23056,8400
2014-01-01,봉산문화거리앞,12797,3511
2014-01-01,봉산육거리,3354,375
2014-01-01,봉촌1리1,422,0
2014-01-01,봉촌1리2,10,32
2014-01-01,봉촌1리3,254,0
2014-01-01,봉촌2리,92,1
2014-01-01,봉촌낙동길입구,277,0
2014-01-01,봉촌낙동길입구건너,17,35
2014-01-01,봉촌리,299,0
2014-01-01,부곡리,7,3
2014-01-01,부곡리건너,52,102
2014-01-01,부남교앞,315,0
2014-01-01,부동,1015,43
2014-01-01,부동(종점),242,2
2014-01-01,부동농협,321,1
2014-01-01,부동삼거리,2,5
2014-01-01,부영3단지,2457,1728
2014-01-01,부영5단지,1614,455
2014-01-01,부영7단지건너,614,8
2014-01-01,부영7단지앞,12,39
2014-01-01,북구구민운동장건너,7354,1031
2014-01-01,북구구민운동장앞,1734,1341
2014-01-01,북구보건소건너,3321,1625
2014-01-01,북구보건소앞,7842,342
2014-01-01,북구선거관리위원회건너,4995,417
2014-01-01,북구선거관리위원회앞,7258,2724
2014-01-01,북구어울아트센터앞,59,68
2014-01-01,북구청건너,12714,4000
2014-01-01,북구청네거리1,1454,1875
2014-01-01,북구청네거리2,3136,346
2014-01-01,북구청앞,10882,1620
2014-01-01,북구청역(3번출구),11680,3585
2014-01-01,북구청역(4번출구),4691,2383
2014-01-01,북대구세무서건너,7924,870
2014-01-01,북대구세무서앞,4399,922
2014-01-01,북대구초등학교건너,2228,77
2014-01-01,북대구초등학교앞,751,151
2014-01-01,북동초등학교건너,1338,807
2014-01-01,북동초등학교앞,4382,87
2014-01-01,북리1,3147,1190
2014-01-01,북리2,19476,391
2014-01-01,북부경찰서건너,2240,935
2014-01-01,북부상수도사업소,146,984
2014-01-01,북부정류장,84350,15708
2014-01-01,북부정류장건너,40674,13885
2014-01-01,북비산네거리1,7606,4616
2014-01-01,북비산네거리2,8998,1607
2014-01-01,북중학교앞,2309,790
2014-01-01,북침산치안센터건너,6933,1567
2014-01-01,북침산치안센터앞,6531,2711
2014-01-01,불교한방병원건너1,571,212
2014-01-01,불교한방병원건너2,1725,243
2014-01-01,불교한방병원앞1,2497,145
2014-01-01,불교한방병원앞2,2648,419
2014-01-01,불로삼거리,887,10617
2014-01-01,불로우방아파트건너,6544,1940
2014-01-01,불로우방아파트앞,6982,4222
2014-01-01,불로전통시장건너,39600,3467
2014-01-01,불로전통시장앞,15596,6924
2014-01-01,불로천주교회건너,9421,2500
2014-01-01,불로천주교회앞,20609,4155
2014-01-01,불로화훼단지건너,10,295
2014-01-01,불로화훼단지앞,427,628
2014-01-01,비산5동주민센터,3,0
2014-01-01,비산6동주민센터건너,549,793
2014-01-01,비산6동주민센터앞,2207,85
2014-01-01,비산7동우체국건너,3399,3924
2014-01-01,비산7동우체국앞1,11295,3505
2014-01-01,비산7동우체국앞2,6943,2182
2014-01-01,비산웰빙하와이건너,52,0
2014-01-01,비산웰빙하와이앞,44,10
2014-01-01,비산지하도1,8882,5625
2014-01-01,비산지하도2,17766,4038
2014-01-01,비산초등학교건너,9404,1079
2014-01-01,비산초등학교앞,13984,1692
2014-01-01,비슬산휴양림주차장,73,4
2014-01-01,비원지구대건너,5096,441
2014-01-01,비원지구대앞,592,1516
2014-01-01,비철금속협업단지앞,6324,438
2014-01-01,사복동입구교차로,86,1414
2014-01-01,사복동입구교차로건너,20,534
2014-01-01,사월동(종점),567,32
2014-01-01,사월보성2차건너,36,142
2014-01-01,사월보성2차앞,2375,92
2014-01-01,사월역(2번출구),19297,2685
2014-01-01,사월역(4번출구),16946,10272
2014-01-01,사창마을건너,0,1
2014-01-01,사창마을앞,16,0
2014-01-01,산격4동주민센터건너,638,220
2014-01-01,산격4동주민센터앞,6020,554
2014-01-01,산격거평타운건너,889,2379
2014-01-01,산격거평타운앞,2011,2513
2014-01-01,산격대우아파트앞,56975,7722
2014-01-01,산격문화회관건너,8668,647
2014-01-01,산격문화회관앞,3003,1547
2014-01-01,산격종합시장앞,54912,16501
2014-01-01,산격주공아파트건너,3540,4779
2014-01-01,산격주공아파트앞,25218,2530
2014-01-01,산격중학교건너,7041,11668
2014-01-01,산격중학교앞,8656,1505
2014-01-01,산격청구맨션앞,6001,2957
2014-01-01,산격초등학교건너,10778,569
2014-01-01,산격초등학교앞,8080,880
2014-01-01,산림조합중앙회건너,1673,1987
2014-01-01,산림조합중앙회앞,991,574
2014-01-01,산업용재관,3575,2080
2014-01-01,삼덕교회,6191,5905
2014-01-01,삼덕동1,201,283
2014-01-01,삼덕동2,259,48
2014-01-01,삼덕성당앞,8257,1052
2014-01-01,삼리1리1,10,14
2014-01-01,삼리1리2,638,126
2014-01-01,삼리리1(논공),15,19
2014-01-01,삼리리2(논공),102,95
2014-01-01,삼보,883,83
2014-01-01,삼산리(범동교),14,24
2014-01-01,삼산리(삼산교회건너),177,8
2014-01-01,삼산리(삼산교회앞),2952,185
2014-01-01,삼산리(은지가든),0,4
2014-01-01,삼산리입구건너,403,2
2014-01-01,삼산리입구앞,2,143
2014-01-01,삼산지,10,0
2014-01-01,삼성공원아파트건너,316,144
2014-01-01,삼성래미안1차건너,4870,2406
2014-01-01,삼성래미안1차앞,4319,493
2014-01-01,삼성래미안2차건너,4118,780
2014-01-01,삼성래미안2차앞,3826,1296
2014-01-01,삼성명가타운,3369,1251
2014-01-01,삼성명가타운건너,887,443
2014-01-01,삼성물류센터앞,228,1133
2014-01-01,삼성한국형아파트건너,1246,37
2014-01-01,삼성한국형아파트앞,616,599
2014-01-01,삼우섬유앞,436,18
2014-01-01,삼육구가든건너,174,15
2014-01-01,삼육구가든앞,69,0
2014-01-01,삼익THK건너,212,22
2014-01-01,삼익THK앞,256,35
2014-01-01,삼익뉴타운건너,5960,2170
2014-01-01,삼익뉴타운앞,10585,715
2014-01-01,삼정빌딩앞,822,230
2014-01-01,삼호아파트건너,643,175
2014-01-01,삼호아파트앞,1152,1204
2014-01-01,삼환맨션,310,73
2014-01-01,상공회의소건너,3808,1635
2014-01-01,상공회의소앞,5347,939
2014-01-01,상당마을,9,0
2014-01-01,상동가압장건너,1492,86
2014-01-01,상동교1,81,102
2014-01-01,상동교2,1154,548
2014-01-01,상동네거리,4022,1669
2014-01-01,상동마을(둔산길),766,2
2014-01-01,상동시장앞,1943,434
2014-01-01,상동우체국건너,6560,1089
2014-01-01,상동우체국앞,19683,3206
2014-01-01,상동천주교회건너,258,338
2014-01-01,상동천주교회앞,553,2127
2014-01-01,상록아파트,555,35
2014-01-01,상리공단,1775,145
2014-01-01,상리공단건너,955,588
2014-01-01,상리동입구,1565,106
2014-01-01,상리동입구1,4,75
2014-01-01,상리동입구2,3489,7
2014-01-01,상리동종점,5,29
2014-01-01,상리동종점2,1131,5
2014-01-01,상리동종점3,2860,157
2014-01-01,상리마을건너,1,0
2014-01-01,상리마을앞,15,11
2014-01-01,상리지하도1,2174,66
2014-01-01,상리지하도2,1592,50
2014-01-01,상매동(저탄장),12,14
2014-01-01,상서고등학교건너,1065,69
2014-01-01,상서고등학교앞,407,205
2014-01-01,상수도사업본부,6774,3231
2014-01-01,상수도사업본부건너,7022,13228
2014-01-01,상수도사업본부시설관리소건너,8842,1181
2014-01-01,상수도사업본부시설관리소앞,1310,1080
2014-01-01,상수도중남부사업소건너,1647,469
2014-01-01,상수도중남부사업소앞,326,149
2014-01-01,상원리(마을회관),14,0
2014-01-01,상인2동주민센터건너,5514,241
2014-01-01,상인동서타운앞,18602,3048
2014-01-01,상인동화아이위시아파트건너,20765,1316
2014-01-01,상인동화아이위시아파트앞,2516,1704
2014-01-01,상인비둘기1단지아파트건너,4150,807
2014-01-01,상인비둘기1단지아파트앞,16243,736
2014-01-01,상인비둘기2단지아파트앞,14880,1094
2014-01-01,상인삼미타운건너,2423,11601
2014-01-01,상인삼미타운앞,5123,565
2014-01-01,상인역e-편한세상앞,6280,20010
2014-01-01,상인우방아파트,12205,30997
2014-01-01,상인은행아파트건너,6075,1298
2014-01-01,상인은행아파트앞,6680,1008
2014-01-01,상인자이앞,6428,2271
2014-01-01,상인장미아파트앞,10427,1008
2014-01-01,상인제림아파트건너,2445,424
2014-01-01,상인제림아파트앞,1338,1057
2014-01-01,상인청구타운건너,2862,175
2014-01-01,상인청구타운앞,1454,263
2014-01-01,상인초등학교앞,3123,2864
2014-01-01,상인한서타운앞,4232,900
2014-01-01,상인현대맨션건너,82255,4264
2014-01-01,상인현대맨션앞,22350,33862
2014-01-01,상인화성파크드림건너,882,639
2014-01-01,상인화성파크드림앞,1152,128
2014-01-01,상화네거리,177,1128
2014-01-01,새길시장건너,10582,7143
2014-01-01,새길시장앞,34753,3982
2014-01-01,새동네아파트건너,48,8
2014-01-01,새동네아파트앞,575,1638
2014-01-01,새마을건너,1,12
2014-01-01,새범어아파트건너,1085,234
2014-01-01,새범어아파트앞,1817,183
2014-01-01,새본리중학교앞,1139,284
2014-01-01,샤니삼거리1,227,0
2014-01-01,샤니삼거리2,0,5
2014-01-01,서구문화회관건너,2783,820
2014-01-01,서구문화회관앞,7229,1664
2014-01-01,서구시장건너,20444,6303
2014-01-01,서구시장앞,15786,4843
2014-01-01,서구제일사회복지관건너,1313,2347
2014-01-01,서구제일사회복지관앞,4406,470
2014-01-01,서구청건너,44628,6023
2014-01-01,서구청앞,43938,6875
2014-01-01,서남시장건너,24696,18624
2014-01-01,서남시장앞1,30481,6093
2014-01-01,서남시장앞2,13207,2903
2014-01-01,서당마을건너,875,77
2014-01-01,서당마을앞,8,29
2014-01-01,서대구고속버스터미널,287,1429
2014-01-01,서대구공단네거리1,961,46
2014-01-01,서대구공단네거리2,392,55
2014-01-01,서대구공단네거리3,2696,315
2014-01-01,서대구공단네거리4,4190,1300
2014-01-01,서대구세무서,9047,22882
2014-01-01,서대구시장건너,9403,5015
2014-01-01,서대구시장앞,10878,4652
2014-01-01,서대구초등학교입구,20441,7364
2014-01-01,서대명지구대건너,6196,1420
2014-01-01,서대명지구대앞,2257,845
2014-01-01,서도초등학교건너,2371,1597
2014-01-01,서도초등학교서편2,95,4
2014-01-01,서도초등학교앞,7521,718
2014-01-01,서문시장,63396,9583
2014-01-01,서문시장5지구앞,1402,885
2014-01-01,서변동영남네오빌건너,4113,241
2014-01-01,서변동영남네오빌앞,3720,354
2014-01-01,서부고등학교건너,1993,517
2014-01-01,서부고등학교앞,3630,112
2014-01-01,서부공업고등학교건너,9361,10461
2014-01-01,서부공업고등학교앞,26435,1307
2014-01-01,서부소방서,0,67
2014-01-01,서부시장건너,24699,10351
2014-01-01,서부시장앞,21618,5133
2014-01-01,서부정류장(관문시장건너),94419,16332
2014-01-01,서부정류장(관문시장앞),34303,10319
2014-01-01,서부정류장1,78449,10325
2014-01-01,서부정류장2,5418,1564
2014-01-01,서부정류장3(성당못역1번출구),23122,32356
2014-01-01,서부정류장4(성당못역1번출구),2680,1226
2014-01-01,서부중학교앞,7511,5968
2014-01-01,서영기공건너,247,0
2014-01-01,서영기공앞,4,57
2014-01-01,서재금봉타운,198,1049
2014-01-01,서재금봉타운건너,25359,85
2014-01-01,서재들,19,4
2014-01-01,서재들건너,35,5
2014-01-01,서재보성타운건너,19271,139
2014-01-01,서재보성타운앞,149,269
2014-01-01,서진중학교건너,806,575
2014-01-01,서평초등학교,2711,1298
2014-01-01,서평초등학교건너,2241,450
2014-01-01,선녀곡건너(옥포),141,65
2014-01-01,선녀곡앞(옥포),34,366
2014-01-01,설티고개(달성공단방면),4,4
2014-01-01,설티고개(옥포방면),59,0
2014-01-01,설화동(종점),239,20
2014-01-01,설화리(시내방향),11692,826
2014-01-01,설화리(시외방향),865,854
2014-01-01,설화명곡역(4번출구),2,106
2014-01-01,섬뜸마을,646,0
2014-01-01,섬유회관건너1,49829,16641
2014-01-01,섬유회관건너2,9117,3297
2014-01-01,섬유회관앞,59329,19713
2014-01-01,성곡중학교건너,656,567
2014-01-01,성곡중학교앞,1218,56
2014-01-01,성광고등학교건너,6239,3342
2014-01-01,성광고등학교앞,67,888
2014-01-01,성남초등학교건너,1091,1706
2014-01-01,성남초등학교앞,4684,319
2014-01-01,성내3동주민센터입구,1057,1619
2014-01-01,성당두산위브앞,24204,1771
2014-01-01,성당래미안·e-편한세상앞,9982,2585
2014-01-01,성당못역북편1,642,906
2014-01-01,성당못역북편2,2153,222
2014-01-01,성당보성아파트건너,26548,6391
2014-01-01,성당보성아파트앞,12156,3329
2014-01-01,성당시장건너,27434,4937
2014-01-01,성당시장앞1,4616,531
2014-01-01,성당시장앞2,31669,3209
2014-01-01,성당초교앞,630,296
2014-01-01,성당코오롱하늘채,7684,1389
2014-01-01,성당코오롱하늘채2,12433,6286
2014-01-01,성당포스코더샵건너,4358,1681
2014-01-01,성당포스코더샵앞,13296,933
2014-01-01,성동건너,186,223
2014-01-01,성동마을건너,134,44
2014-01-01,성동마을앞,379,6
2014-01-01,성동앞,117,72
2014-01-01,성동초등학교건너,10584,1793
2014-01-01,성동초등학교앞,17638,1574
2014-01-01,성동탱자나무마을건너,21,20
2014-01-01,성동탱자나무마을앞,47,48
2014-01-01,성림첨단산업건너,47,6
2014-01-01,성림첨단산업앞,370,3
2014-01-01,성명119안전센터건너1,3756,3679
2014-01-01,성명119안전센터앞,2210,285
2014-01-01,성명여자중학교,333,204
2014-01-01,성모여성병원건너,31992,4359
2014-01-01,성모여성병원앞,31839,17353
2014-01-01,성보교통,1199,74
2014-01-01,성북교1,10793,1719
2014-01-01,성북교2,7158,3464
2014-01-01,성북시장건너,2185,910
2014-01-01,성북시장앞,9567,2402
2014-01-01,성산3동,0,9
2014-01-01,성산리1,44,57
2014-01-01,성산리2,557,106
2014-01-01,성산중학교앞,1466,185
2014-01-01,성산초등학교앞,359,98
2014-01-01,성서119안전센터건너,21,2868
2014-01-01,성서119안전센터앞,17258,149
2014-01-01,성서4차산업단지앞1,466,96
2014-01-01,성서공단물류센터,571,2
2014-01-01,성서농협남부지소,11249,3236
2014-01-01,성서동서서한타운건너,3178,434
2014-01-01,성서동서서한타운앞,5547,276
2014-01-01,성서보성타운2차건너1,159,555
2014-01-01,성서보성타운2차건너2,1197,113
2014-01-01,성서보성타운2차앞,7464,1572
2014-01-01,성서산업단지역(1번출구),4866,2669
2014-01-01,성서산업단지역(2번출구),10849,1338
2014-01-01,성서서한2차타운1,7942,321
2014-01-01,성서서한2차타운2,219,794
2014-01-01,성서우방2차아파트,1229,434
2014-01-01,성서우방타운건너,22154,3248
2014-01-01,성서우방타운앞,14694,2614
2014-01-01,성서우체국건너,2031,311
2014-01-01,성서우체국앞,368,1298
2014-01-01,성서종합시장건너,19182,6215
2014-01-01,성서종합시장앞,44199,5339
2014-01-01,성서주공1단지건너,9589,1011
2014-01-01,성서주공1단지앞,1823,1771
2014-01-01,성서주공2단지건너,13630,6240
2014-01-01,성서주공2단지앞,31931,2393
2014-01-01,성서주공5단지앞,413,186
2014-01-01,성서청구타운건너,8835,1467
2014-01-01,성서청구타운앞,6081,478
2014-01-01,성서초등학교건너,4490,1209
2014-01-01,성서초등학교앞,74,478
2014-01-01,성서푸른마을아파트건너,9023,839
2014-01-01,성서푸른마을아파트앞,1806,1013
2014-01-01,성서한샘타운앞,1802,106
2014-01-01,성서협업단지건너,102,4
2014-01-01,성서협업단지앞,9,60
2014-01-01,성요셉요양병원건너,130,513
2014-01-01,성요셉요양병원앞,1467,149
2014-01-01,성원아파트건너,1345,227
2014-01-01,성원아파트앞,6358,489
2014-01-01,성주사건너,60,33
2014-01-01,성주사앞,0,77
2014-01-01,성지중학교건너,3908,1052
2014-01-01,성지중학교앞,6454,5400
2014-01-01,성하리,18,497
2014-01-01,성화여고건너,9306,606
2014-01-01,성화여고앞,3903,3261
2014-01-01,세강병원앞,6446,21168
2014-01-01,세원정공건너,11587,458
2014-01-01,세원정공앞,1475,4027
2014-01-01,세천고개1,238,11
2014-01-01,세천고개2,126,36
2014-01-01,세천리2,287,22
2014-01-01,세천리3,514,7
2014-01-01,세하건너,7,9
2014-01-01,세하앞,7,1
2014-01-01,세흥인쇄,772,120
2014-01-01,소선여중건너,2206,3778
2014-01-01,소선여중앞,56,501
2014-01-01,솔렌스힐건너,4752,775
2014-01-01,솔렌스힐앞,1756,389
2014-01-01,솔밭기세길건너,0,17
2014-01-01,솔밭기세길입구,169,0
2014-01-01,솔비식당입구,7,2
2014-01-01,솔비식당입구맞은편,594,47
2014-01-01,송원맨션건너,11979,888
2014-01-01,송원맨션앞,2657,998
2014-01-01,송정1동,0,8
2014-01-01,송정동1,33,13
2014-01-01,송정동2,12,0
2014-01-01,송정동3,8,4
2014-01-01,송정동4,4,8
2014-01-01,송정마을1,4,42
2014-01-01,송정마을2,91,0
2014-01-01,송정삼거리1,379,250
2014-01-01,송정삼거리2,193,391
2014-01-01,송정삼거리3,4337,940
2014-01-01,송정삼거리4,3934,867
2014-01-01,송해공원,6,1
2014-01-01,송현1동치안센터건너,6929,1403
2014-01-01,송현2동주민센터건너,663,192
2014-01-01,송현공원건너,589,210
2014-01-01,송현공원앞,492,645
2014-01-01,송현교,738,68
2014-01-01,송현교2,64,74
2014-01-01,송현여중고교건너,1721,764
2014-01-01,송현여중고교앞,3257,3178
2014-01-01,송현역(1번출구),12067,1977
2014-01-01,송현역(2번출구),16230,3392
2014-01-01,송현역(3번출구),16892,13818
2014-01-01,송현역(4번출구),6631,3668
2014-01-01,송현제림타운건너,5029,8923
2014-01-01,송현제림타운앞,3596,817
2014-01-01,송현초등학교건너,3283,753
2014-01-01,송현초등학교앞,8558,300
2014-01-01,수리리,148,59
2014-01-01,수성4가동주민센터앞,771,164
2014-01-01,수성경찰서건너,26848,6896
2014-01-01,수성경찰서앞,17577,10269
2014-01-01,수성고등학교건너,3926,639
2014-01-01,수성고등학교앞,2703,522
2014-01-01,수성관광호텔건너,2641,295
2014-01-01,수성관광호텔앞,1918,385
2014-01-01,수성교1,6603,5041
2014-01-01,수성교2,6454,3585
2014-01-01,수성구민운동장건너,7198,2284
2014-01-01,수성구민운동장앞,5965,10864
2014-01-01,수성구보건소건너,26000,2290
2014-01-01,수성구보건소앞,9750,3677
2014-01-01,수성구청건너,25756,10685
2014-01-01,수성구청앞,23534,7444
2014-01-01,수성네거리1,15370,5738
2014-01-01,수성네거리2,12668,2878
2014-01-01,수성대학교건너,30026,7918
2014-01-01,수성대학교앞,15348,13739
2014-01-01,수성도서관건너,14408,2008
2014-01-01,수성도서관앞,6566,2830
2014-01-01,수성동삼익맨션앞,4,0
2014-01-01,수성동일하이빌앞,721,92
2014-01-01,수성랜드1,3589,193
2014-01-01,수성랜드2,1034,3001
2014-01-01,수성랜드건너,1428,533
2014-01-01,수성랜드건너2,510,498
2014-01-01,수성랜드앞,1113,1597
2014-01-01,수성롯데캐슬건너,13696,1774
2014-01-01,수성롯데캐슬앞,17926,5525
2014-01-01,수성못건너,850,440
2014-01-01,수성못앞,919,605
2014-01-01,수성못오거리1,11016,2393
2014-01-01,수성못오거리2,12697,2241
2014-01-01,수성못오거리5,385,411
2014-01-01,수성못코오롱하늘채,3602,3260
2014-01-01,수성소방서1,271,603
2014-01-01,수성소방서2,157,1587
2014-01-01,수성시니어클럽건너,2292,2066
2014-01-01,수성시니어클럽앞,5166,946
2014-01-01,수성시장건너,2648,1225
2014-01-01,수성시장네거리1,12383,2476
2014-01-01,수성시장네거리2,14681,5449
2014-01-01,수성시장앞,2508,797
2014-01-01,수성아트피아건너,5908,2740
2014-01-01,수성아트피아앞,3778,2178
2014-01-01,수성요양병원,554,92
2014-01-01,수성월드메르디앙건너,387,128
2014-01-01,수성월드메르디앙앞,823,84
2014-01-01,수성초등학교,6130,2552
2014-01-01,수성태영데시앙건너,1410,635
2014-01-01,수성태영데시앙앞,4029,496
2014-01-01,수성하이츠,2197,162
2014-01-01,수정맨션앞,1747,198
2014-01-01,수창초등학교,436,3655
2014-01-01,스파밸리1,79,261
2014-01-01,스파밸리2,8495,27
2014-01-01,시립희망원,906,448
2014-01-01,시민교회건너,814,80
2014-01-01,시민교회앞,501,355
2014-01-01,시민운동장(야구장건너),2505,459
2014-01-01,시민운동장(야구장앞),1980,493
2014-01-01,시민운동장(축구장건너),2756,3664
2014-01-01,시민운동장(축구장앞),3417,688
2014-01-01,시지(종점),1386,375
2014-01-01,시지대성유니드건너,718,33
2014-01-01,시지대성유니드앞,1856,1580
2014-01-01,시지보성아파트앞,21887,8607
2014-01-01,시지중학교,18631,999
2014-01-01,시지천마타운앞,3845,1676
2014-01-01,시청별관건너1,7741,2402
2014-01-01,시청별관건너2,5576,1202
2014-01-01,시청별관앞(구.경북도청),5174,4003
2014-01-01,신기리1,33,44
2014-01-01,신기리2,816,58
2014-01-01,신기역(화성타운건너),8541,1273
2014-01-01,신기역(화성타운앞),13098,1382
2014-01-01,신남역(1번출구),4094,1130
2014-01-01,신당동주민센터건너,1680,770
2014-01-01,신당동주민센터앞,8746,516
2014-01-01,신당리,1101,7
2014-01-01,신덕마을입구,208,106
2014-01-01,신도운수건너,1052,112
2014-01-01,신도운수앞,1084,99
2014-01-01,신매광장건너,42517,7995
2014-01-01,신매광장앞,46398,8165
2014-01-01,신매시장,5022,10877
2014-01-01,신매초등학교건너,8906,1893
2014-01-01,신매초등학교앞,7960,2123
2014-01-01,신매태성아파트,60,582
2014-01-01,신매태성아파트건너,5762,1806
2014-01-01,신무동1,479,0
2014-01-01,신무동2,1,6
2014-01-01,신생원앞,12,4
2014-01-01,신서성당건너,3566,339
2014-01-01,신서성당앞,1,320
2014-01-01,신성에스앤티건너,616,42
2014-01-01,신성에스앤티앞,146,10
2014-01-01,신성중공업건너,4,168
2014-01-01,신성중공업앞,397,0
2014-01-01,신성초등학교건너,3708,7551
2014-01-01,신성초등학교앞,4571,1165
2014-01-01,신세계병원건너,20490,13098
2014-01-01,신세계병원앞,9290,9477
2014-01-01,신세계주유소건너,6892,254
2014-01-01,신세계주유소앞,885,1199
2014-01-01,신세월입구,49,0
2014-01-01,신신정비공장1,9424,4983
2014-01-01,신신정비공장2,29476,23451
2014-01-01,신암건영캐스빌건너,3786,629
2014-01-01,신암건영캐스빌앞,1210,69
2014-01-01,신암보성아파트건너,1268,439
2014-01-01,신암보성아파트앞,1085,987
2014-01-01,신암초등학교건너,3881,2398
2014-01-01,신천3동행정복지센터건너,3707,511
2014-01-01,신천3동행정복지센터앞,1927,2127
2014-01-01,신천3치안센터건너,3573,1211
2014-01-01,신천3치안센터앞,4255,3255
2014-01-01,신천LH아파트건너,7593,1966
2014-01-01,신천LH아파트앞,13510,4522
2014-01-01,신천교1,1702,815
2014-01-01,신천교2,1862,260
2014-01-01,신천시장건너,2854,647
2014-01-01,신천시장앞,3703,1197
2014-01-01,신천역(2번출구),4028,1660
2014-01-01,신천역(3번출구),2196,736
2014-01-01,신천역(4번출구),6067,1754
2014-01-01,신천역(5번출구),8714,1845
2014-01-01,신천초등학교건너,575,37
2014-01-01,신천초등학교앞,309,68
2014-01-01,신평동1,366,834
2014-01-01,신평동2,1272,105
2014-01-01,신평리네거리1,21473,8987
2014-01-01,신평리네거리2,25684,9183
2014-01-01,신평리주유소건너,1692,231
2014-01-01,신평리주유소앞,564,356
2014-01-01,신흥버스,15534,2552
2014-01-01,실내체육관건너,3081,716
2014-01-01,실내체육관앞,3737,1261
2014-01-01,심신수련장입구건너,796,174
2014-01-01,심신수련장입구앞,760,130
2014-01-01,심인고등학교건너,19149,2750
2014-01-01,심인고등학교앞,10651,2275
2014-01-01,쌍용머티리얼,1630,114
2014-01-01,아너스월성앞,3321,567
2014-01-01,아멕스,553,29
2014-01-01,아멕스건너,923,17
2014-01-01,아양교1,3510,1066
2014-01-01,아양교2,12913,13350
2014-01-01,아양교3,863,20904
2014-01-01,아양교4,3942,1116
2014-01-01,아양교역(1번출구),64299,62939
2014-01-01,아양교역(2번출구),79971,8377
2014-01-01,아양아트센터건너,3668,279
2014-01-01,아양아트센터앞,1270,247
2014-01-01,아주섬유건너,2,41
2014-01-01,아주섬유앞,110,2
2014-01-01,아주철강건너,111,10
2014-01-01,아주철강앞,139,7
2014-01-01,안심교(경산방향),192,67
2014-01-01,안심교(반야월방향),288,5707
2014-01-01,안심신우타운앞,1631,3205
2014-01-01,안심역(4번출구),37724,326
2014-01-01,안심역(5번출구),4018,23115
2014-01-01,안심주공1단지건너,12040,1442
2014-01-01,안심주공1단지앞,5259,637
2014-01-01,안심주공2단지앞,356,1162
2014-01-01,안심중학교건너,1081,1522
2014-01-01,안심중학교앞,1413,781
2014-01-01,안심효성타운건너,10947,1449
2014-01-01,안심효성타운앞,23842,1971
2014-01-01,안지랑네거리1,24436,7691
2014-01-01,안지랑네거리2,27919,7945
2014-01-01,앞산공원,8288,2888
2014-01-01,앞산공원관리사무소건너,180,46
2014-01-01,앞산공원관리사무소앞,2,438
2014-01-01,앞산궁도장건너,640,78
2014-01-01,앞산궁도장앞,239,39
2014-01-01,앞산별자리체험학습장1,3335,32
2014-01-01,앞산별자리체험학습장2,83,567
2014-01-01,앞산보성타운건너,58,53
2014-01-01,앞산보성타운앞,2817,8
2014-01-01,앞산빨래터공원,622,143
2014-01-01,앞산빨래터공원1,730,50
2014-01-01,앞산자락카페마실건너,44,166
2014-01-01,앞산자락카페마실앞,1053,413
2014-01-01,앞산청구제네스건너,5844,2416
2014-01-01,앞산청구제네스앞,13197,2142
2014-01-01,앞산힐스테이트건너,2618,514
2014-01-01,앞산힐스테이트앞,1138,311
2014-01-01,약령시건너(동성로입구),208353,32785
2014-01-01,약령시앞,157189,59882
2014-01-01,약령시입구,3022,1712
2014-01-01,약사회관건너,308,73
2014-01-01,약사회관앞,526,37
2014-01-01,약산온천입구,680,165
2014-01-01,양지마을건너,170,334
2014-01-01,양지마을앞,4567,37
2014-01-01,어린이회관건너1,2861,5192
2014-01-01,어린이회관건너2,49,399
2014-01-01,어린이회관앞,6073,3168
2014-01-01,에이스이노텍건너,152,7
2014-01-01,에이스이노텍앞,389,190
2014-01-01,엑스코건너,4057,1291
2014-01-01,엑스코앞,11810,433
2014-01-01,엘디스리젠트호텔건너,5246,4759
2014-01-01,엘디스리젠트호텔앞,3578,5876
2014-01-01,여성메디파크,665,488
2014-01-01,역전시장건너,5268,1086
2014-01-01,역전시장앞,5499,854
2014-01-01,연경1,58,9
2014-01-01,연경2,302,3
2014-01-01,연암네거리1,17816,3442
2014-01-01,연암네거리2,3929,383
2014-01-01,연암네거리3,209,2217
2014-01-01,연젓마을건너,40,0
2014-01-01,연젓마을입구,0,2
2014-01-01,연호동,0,7
2014-01-01,연호동(종점),24,0
2014-01-01,연호동화훼단지1,3584,2595
2014-01-01,연호동화훼단지2,10420,742
2014-01-01,연호역(3번출구),55,5
2014-01-01,연호역(3번출구)건너,0,34
2014-01-01,연호지,318,412
2014-01-01,연호지건너,235,4877
2014-01-01,연화리1,2,6
2014-01-01,연화리2,0,123
2014-01-01,열병합발전소건너,1,0
2014-01-01,열병합발전소앞,0,1
2014-01-01,영남고등학교건너,16650,18549
2014-01-01,영남고등학교앞,35754,3089
2014-01-01,영남네오빌건너,977,51
